date,value,period,year,category_code,seasonally_adj,data_type,series_id,series_name,category,unit,frequency,data_source,pct_change,rolling_mean_3m,rolling_mean_6m,rolling_mean_12m,pct_change_yoy,rolling_std_3m,rolling_std_12m,month,quarter,day_of_year,month_sin,month_cos,quarter_sin,quarter_cos,is_holiday_season,is_back_to_school,is_summer_season,is_quarter_end,is_year_end,pct_rank_1y,pct_rank_2y,zscore_1y,zscore_2y,trend_3m_vs_12m,momentum_1m,momentum_3m,momentum_6m,acceleration_1m,growth_rate,fetch_timestamp,processing_date
2018-06-01,39513.18811881188,M06,2018,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,37372.8904290429,36878.97557755776,40863.195049504946,0.03157246074121245,0.07670999690267409,0.14268107360301874,6,2,152,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.5833333333333334,0.6666666666666666,-0.2062653568608635,-0.0814830885067833,-0.08541438368276424,0.06666666666666665,0.02564102564102555,-0.3065059087454033,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-07-01,40501.01782178218,M07,2018,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,39019.27326732673,37455.20957095709,40966.49339933994,0.03157246074121245,0.020971762320196815,0.14268107360301874,7,3,182,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.6666666666666666,0.75,-0.07131342547353448,0.056598129445399964,-0.04753201874106662,0.025000000000000133,0.13888888888888906,0.09333333333333327,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-08-01,41982.762376237624,M08,2018,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,40665.65610561056,38854.63498349835,41073.570957095704,0.03157246074121245,0.021506651961958917,0.14268107360301874,8,3,213,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.7916666666666666,0.13917098664632654,0.2742003043361758,-0.009931321820331717,0.03658536585365857,0.1333333333333333,0.25,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-09-01,40994.93267326733,M09,2018,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.0235294117647058,41159.570957095704,39266.23069306931,41178.12904290429,0.03157246074121245,0.03189334046551888,0.14268107360301874,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.75,-0.02809908273524954,0.09253450706207841,-0.0004506782177804297,-0.0235294117647058,0.03750000000000009,0.0641025641025641,-0.06011477761836437,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-10-01,43464.50693069307,M10,2018,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,42147.400660066,40583.33696369637,41288.98580858086,0.03157246074121245,0.04318728523625087,0.14268107360301874,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.3322097730454313,0.46851362256357976,0.020790407772785274,0.06024096385542155,0.07317073170731692,0.22222222222222232,0.08377037562012735,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-11-01,51861.05940594059,M11,2018,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181812,45440.16633663365,43052.911221122115,41421.25808580858,0.03157246074121267,0.10928136755298579,0.14268107360301874,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.5445190504965018,1.7271864324931867,0.09702525796052532,0.19318181818181812,0.23529411764705865,0.3999999999999999,0.13294085432639657,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2018-12-01,58775.86732673267,M12,2018,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,51367.14455445544,46263.357755775585,41571.166666666664,0.03157246074121245,0.06658028532479549,0.14268107360301874,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.4080758606638706,2.5811225983769996,0.23564356435643552,0.1333333333333333,0.433734939759036,0.4874999999999998,-0.05984848484848482,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-01-01,38306.88118811881,M01,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.3482549398178608,49647.93597359735,45897.66831683169,41676.43894389438,0.03410216215566053,0.2968340919572783,0.14231239650499514,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.3333333333333333,0.4166666666666667,-0.47587042307269267,-0.39805232821863756,0.19127106901898086,-0.3482549398178608,-0.11866292998097094,-0.05417485168689584,-0.4815882731511941,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-02-01,34731.57227722772,M02,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333327,43938.10693069306,44689.13663366336,41771.88580858085,0.034102162155660753,0.24093224084348538,0.14231239650499514,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.08333333333333333,0.125,-1.010277193321415,-0.9472291432873132,0.05185835114169579,-0.09333333333333327,-0.330295742603953,-0.17271827027547138,0.25492160648452755,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-03-01,39839.15643564356,M03,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.1470588235294117,37625.869966996695,44496.507260726066,41881.368976897684,0.034102162155660753,0.24769239616071284,0.14231239650499514,3,1,60,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.5,0.5833333333333334,-0.29497995470683175,-0.20722355046378374,-0.10160840282580967,0.1470588235294117,-0.3221851374105752,-0.028193148817571845,0.24039215686274495,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-04-01,36774.605940594054,M04,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307698,37115.1115511551,43381.52376237623,41982.43036303631,0.034102162155660753,0.13430411840724374,0.14231239650499514,4,2,91,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.16666666666666666,0.20833333333333334,-0.7624005192123865,-0.6870262898577014,-0.1159370424673333,-0.07692307692307698,-0.040000000000000036,-0.15391641278173218,-0.22398190045248867,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-05-01,38306.88118811881,M05,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,38306.88118811881,41122.49405940594,42087.702640264026,0.03410216215566053,0.11205573445327054,0.14231239650499514,5,2,121,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.2916666666666667,0.3541666666666667,-0.5595308037437773,-0.4756143409507233,-0.08983197501800017,0.04166666666666674,0.10294117647058809,-0.26135559846024237,0.11858974358974372,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-06-01,40860.67326732673,M06,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,38647.38679867986,38136.62838283828,42199.993069306925,0.034102162155660753,0.07670999690267415,0.14231239650499514,6,2,152,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.5833333333333334,0.6666666666666666,-0.19925734054944974,-0.10284080871326425,-0.08418499654235641,0.06666666666666665,0.025641025641025772,-0.3048052691390515,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-07-01,41882.1900990099,M07,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,40349.91485148515,38732.51320132013,42315.09075907591,0.034102162155660753,0.020971762320197006,0.14231239650499514,7,3,182,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.6666666666666666,0.7083333333333334,-0.06459645402033277,0.03710313252981429,-0.046441491022189585,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-08-01,43414.46534653466,M08,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,42052.44290429042,40179.66204620462,42434.39933993399,0.034102162155660753,0.0215066519619591,0.14231239650499514,8,3,213,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.7916666666666666,0.146106157543524,0.25496246789226745,-0.009001103858777042,0.03658536585365857,0.13333333333333353,0.25,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-09-01,42392.94851485149,M09,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470591,42563.201320132015,40605.29405940594,42550.90066006601,0.034102162155660753,0.03189334046551907,0.14231239650499514,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.75,-0.02360047245358863,0.08130398791125416,0.000289081074082938,-0.02352941176470591,0.03750000000000009,0.0641025641025641,-0.06011477761836448,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-10-01,44946.7405940594,M10,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,43584.71815181518,41967.316501650166,42674.420132013205,0.034102162155660753,0.043187285236251025,0.14231239650499514,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.3379041319978769,0.4540751411077755,0.021331233488023217,0.06024096385542155,0.07317073170731692,0.22222222222222232,0.08377037562012746,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-11-01,53629.63366336634,M11,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181834,46989.77425742574,44521.10858085809,42821.801320132014,0.034102162155660753,0.10928136755298598,0.14231239650499514,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.5529240207638897,1.7055544603160309,0.09733296612476272,0.19318181818181834,0.23529411764705865,0.40000000000000013,0.1329408543263968,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2019-12-01,60780.25148514851,M12,2019,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,53118.87524752474,47841.038283828384,42988.83333333333,0.034102162155660753,0.06658028532479564,0.14231239650499514,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.408075860663871,2.5894498982086667,0.23564356435643546,0.1333333333333333,0.433734939759036,0.4874999999999998,-0.05984848484848504,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-01-01,40195.69306930693,M01,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.33867182041639565,51535.19273927392,47559.955445544554,43146.23432343234,0.0493073782726523,0.29132999593677394,0.14010781313651444,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.4166666666666667,0.4583333333333333,-0.4042392460822765,-0.3132697860055509,0.1944308361410259,-0.33867182041639565,-0.10570393897217134,-0.04026764182379372,-0.47200515374972896,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-02-01,36444.095049504955,M02,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333316,45806.67986798679,46398.227062706275,43288.94455445545,0.0493073782726523,0.2360641212990972,0.14010781313651444,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.08333333333333333,0.125,-0.9594144884370629,-0.8769389094718961,0.05816116191893184,-0.09333333333333316,-0.3204485550234252,-0.1605540973818782,0.2453384870830625,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-03-01,41803.52079207921,M03,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.1470588235294117,39481.102970297026,46299.98910891089,43452.64158415842,0.0493073782726523,0.24286951942464136,0.14010781313651444,3,1,61,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.5,0.5833333333333334,-0.2332462104403148,-0.12531987965454713,-0.09139924453544153,0.1470588235294117,-0.3122186932330514,-0.013903909575097906,0.24039215686274484,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-04-01,38587.86534653465,M04,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307698,38945.1603960396,45240.17656765677,43603.74653465347,0.0493073782726523,0.1343041184072437,0.14010781313651444,4,2,92,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.25,0.2916666666666667,-0.7235167121615173,-0.620111201562114,-0.10683912527818035,-0.07692307692307698,-0.040000000000000036,-0.14147578141328454,-0.22398190045248867,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-05-01,40195.69306930693,M05,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,40195.69306930693,43001.18646864687,43761.14752475248,0.0493073782726523,0.11205573445327054,0.14010781313651444,5,2,122,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.2916666666666667,0.3958333333333333,-0.5226402570055554,-0.4075663645095571,-0.08147534187554915,0.04166666666666674,0.10294117647058809,-0.25049472980524845,0.11858974358974372,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-06-01,42875.40594059406,M06,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,40552.988118811874,40017.04554455445,43929.04191419142,0.04930737827265208,0.07670999690267413,0.14010781313651444,6,2,153,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.6666666666666666,0.7083333333333334,-0.15566258730508167,-0.028413202775136568,-0.07685243402244331,0.06666666666666665,0.02564102564102555,-0.29458327511082205,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-07-01,43947.29108910891,M07,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,42339.463366336626,40642.31188118812,44101.13366336634,0.0493073782726523,0.02097176232019698,0.14010781313651444,7,3,183,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.7916666666666666,-0.02283164712834946,0.11140271163496607,-0.03994614538657734,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-08-01,45555.11881188119,M08,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,44125.938613861385,42160.81584158415,44279.521452145214,0.0493073782726523,0.02150665196195908,0.14010781313651444,8,3,214,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.8333333333333334,0.8333333333333334,0.1890718468840474,0.33072058606657495,-0.003468484600715785,0.03658536585365857,0.13333333333333353,0.25,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-09-01,44483.233663366336,M09,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470591,44661.88118811881,42607.434653465345,44453.711881188116,0.04930737827265208,0.03189334046551905,0.14010781313651444,9,3,245,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.75,0.004392845241516795,0.14793507497656117,0.004682832954131461,-0.02352941176470591,0.03750000000000009,0.0641025641025641,-0.06011477761836448,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-10-01,47162.94653465346,M10,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,45733.76633663366,44036.614851485145,44638.395709570956,0.0493073782726523,0.04318728523625101,0.14010781313651444,10,4,275,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.37315038454408067,0.5255033358786557,0.024538754353751146,0.06024096385542155,0.07317073170731692,0.22222222222222232,0.08377037562012746,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-11-01,56273.9702970297,M11,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181812,49306.71683168316,46716.32772277228,44858.75709570957,0.04930737827265208,0.10928136755298586,0.1401078131365144,11,4,306,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.603525176456157,1.7856495423765022,0.09915476985872641,0.19318181818181812,0.23529411764705865,0.3999999999999999,0.13294085432639657,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2020-12-01,63777.16633663366,M12,2020,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,55738.02772277227,50199.95445544555,45108.5,0.04930737827265208,0.06658028532479553,0.1401078131365144,12,4,336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.408075860663871,2.6357983957570372,0.23564356435643546,0.1333333333333333,0.433734939759036,0.48750000000000004,-0.05984848484848482,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-01-01,46401.53465346534,M01,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.27244282995351166,55484.223762376234,50608.99504950495,45625.65346534653,0.15439070980709468,0.2533253667985112,0.12548183135101162,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.75,0.7916666666666666,0.10208281489922709,0.27249842896244664,0.21607515834304622,-0.27244282995351166,-0.016144281414407935,0.055845161408927924,-0.40577616328684496,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-02-01,42070.72475247525,M02,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333316,50749.80858085808,50028.26270627062,46094.539273927396,0.15439070980709468,0.20335202820441867,0.12548183135101162,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.3333333333333333,0.4583333333333333,-0.5633748886559529,-0.36775834745747044,0.10099394375688792,-0.09333333333333316,-0.2523945879344528,-0.07648743215432419,0.1791094966201785,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-03-01,48257.59603960396,M03,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.1470588235294117,45576.618481848185,50657.323102310234,46632.378877887786,0.15439070980709468,0.21049554157414807,0.12548183135101162,3,1,60,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.8333333333333334,0.8333333333333334,0.23111765249952668,0.45379817878574763,-0.02264007158640202,0.1470588235294117,-0.2433405431516521,0.08484910078257091,0.24039215686274484,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-04-01,44545.47326732673,M04,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307698,44957.931353135304,50221.07755775577,47128.84620462046,0.15439070980709468,0.1343041184072438,0.12548183135101162,4,2,91,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.5,0.625,-0.39082475399943556,-0.11957153119430484,-0.04606339909234444,-0.07692307692307698,-0.040000000000000036,-0.05549851015783158,-0.22398190045248867,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-05-01,46401.53465346534,M05,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,46401.53465346534,48575.671617161715,47645.999669966994,0.15439070980709468,0.11205573445327066,0.12548183135101162,5,2,121,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.625,0.7291666666666666,-0.19907166195294926,0.10417875285110353,-0.02611898218364136,0.04166666666666674,0.10294117647058809,-0.17543520728064665,0.11858974358974372,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-06-01,49494.9702970297,M06,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,46813.99273927393,46195.30561056105,48197.630033003305,0.15439070980709468,0.07670999690267433,0.12548183135101162,6,2,152,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.8333333333333334,0.8333333333333334,0.2133127165205693,0.5152609968578401,-0.028707579455295482,0.06666666666666665,0.02564102564102555,-0.2239390186170791,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-07-01,50732.34455445545,M07,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,48876.28316831682,46917.10726072607,48763.051155115514,0.15439070980709468,0.020971762320197644,0.12548183135101162,7,3,182,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.8333333333333334,0.8333333333333334,0.330137126753761,0.6453509200468605,0.0023220863034413707,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-08-01,52588.405940594064,M08,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,50938.57359735973,48670.05412541254,49349.15841584158,0.15439070980709468,0.021506651961959725,0.12548183135101162,8,3,213,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.8333333333333334,0.8333333333333334,0.5428825970817892,0.8559971396797283,0.03220754380702743,0.03658536585365857,0.13333333333333353,0.25,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-09-01,51351.031683168316,M09,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470602,51557.2607260726,49185.62673267326,49921.474917491745,0.15439070980709468,0.03189334046551955,0.12548183135101162,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.75,0.7916666666666666,0.24714961610452588,0.6179064135721946,0.032767177077288226,-0.02352941176470602,0.03750000000000009,0.0641025641025641,-0.06011477761836459,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-10-01,54444.46732673267,M10,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542177,52794.63498349835,50835.459075907595,50528.26831683168,0.15439070980709468,0.04318728523625149,0.12548183135101165,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.875,0.6694306983667211,0.9975337818064193,0.04485344030505217,0.06024096385542177,0.07317073170731692,0.22222222222222232,0.08377037562012779,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2021-11-01,64962.148514851484,M11,2021,44X72,yes,SM,MRTSSM44X72USS,Retail: Electronics and Appliance Stores,Electronics & Appliances,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181812,56919.21584158415,53928.89471947195,51252.283168316826,0.15439070980709468,0.10928136755298602,0.12548183135101165,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,1.0,1.0,1.946872413417356,2.208224111022792,0.1105693702396952,0.19318181818181812,0.23529411764705865,0.40000000000000013,0.13294085432639635,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
